time(s),rank-worker,number-of-nodes,algorithm,thing-measured
0.085134,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012271,1,64,GPU-Cuda,compute-block-C-result
0.000732,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004141,1,64,GPU-Cuda,move-block-C-to-global-C
0.243460,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.680043,1,64,GPU-Cuda,perform-allgatherv
0.085260,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012151,1,64,GPU-Cuda,compute-block-C-result
0.000731,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,1,64,GPU-Cuda,move-block-C-to-global-C
0.243124,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.683117,1,64,GPU-Cuda,perform-allgatherv
0.085191,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012145,1,64,GPU-Cuda,compute-block-C-result
0.000739,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004144,1,64,GPU-Cuda,move-block-C-to-global-C
0.243239,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.680888,1,64,GPU-Cuda,perform-allgatherv
0.085709,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012158,1,64,GPU-Cuda,compute-block-C-result
0.000729,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004145,1,64,GPU-Cuda,move-block-C-to-global-C
0.243130,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.682046,1,64,GPU-Cuda,perform-allgatherv
0.085520,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012248,1,64,GPU-Cuda,compute-block-C-result
0.000742,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004146,1,64,GPU-Cuda,move-block-C-to-global-C
0.243358,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.682820,1,64,GPU-Cuda,perform-allgatherv
0.085498,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012153,1,64,GPU-Cuda,compute-block-C-result
0.000728,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004155,1,64,GPU-Cuda,move-block-C-to-global-C
0.243289,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.684074,1,64,GPU-Cuda,perform-allgatherv
0.085101,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012149,1,64,GPU-Cuda,compute-block-C-result
0.000743,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004132,1,64,GPU-Cuda,move-block-C-to-global-C
0.243454,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.683070,1,64,GPU-Cuda,perform-allgatherv
0.085649,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012158,1,64,GPU-Cuda,compute-block-C-result
0.000734,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004138,1,64,GPU-Cuda,move-block-C-to-global-C
0.243108,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.685657,1,64,GPU-Cuda,perform-allgatherv
0.085847,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012146,1,64,GPU-Cuda,compute-block-C-result
0.000743,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004148,1,64,GPU-Cuda,move-block-C-to-global-C
0.243656,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.683698,1,64,GPU-Cuda,perform-allgatherv
0.085973,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012131,1,64,GPU-Cuda,compute-block-C-result
0.000728,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,1,64,GPU-Cuda,move-block-C-to-global-C
0.243427,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.686315,1,64,GPU-Cuda,perform-allgatherv
0.086761,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012268,1,64,GPU-Cuda,compute-block-C-result
0.000738,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004142,1,64,GPU-Cuda,move-block-C-to-global-C
0.243702,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.683384,1,64,GPU-Cuda,perform-allgatherv
0.085713,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012258,1,64,GPU-Cuda,compute-block-C-result
0.000728,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004142,1,64,GPU-Cuda,move-block-C-to-global-C
0.243398,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.684815,1,64,GPU-Cuda,perform-allgatherv
0.085592,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012147,1,64,GPU-Cuda,compute-block-C-result
0.000738,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004143,1,64,GPU-Cuda,move-block-C-to-global-C
0.243391,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.685839,1,64,GPU-Cuda,perform-allgatherv
0.085578,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012143,1,64,GPU-Cuda,compute-block-C-result
0.000727,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004137,1,64,GPU-Cuda,move-block-C-to-global-C
0.243465,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.688028,1,64,GPU-Cuda,perform-allgatherv
0.087012,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012150,1,64,GPU-Cuda,compute-block-C-result
0.000737,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004144,1,64,GPU-Cuda,move-block-C-to-global-C
0.243295,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.682783,1,64,GPU-Cuda,perform-allgatherv
0.085208,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012253,1,64,GPU-Cuda,compute-block-C-result
0.000723,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004141,1,64,GPU-Cuda,move-block-C-to-global-C
0.243325,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.687631,1,64,GPU-Cuda,perform-allgatherv
0.085182,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012265,1,64,GPU-Cuda,compute-block-C-result
0.000737,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004146,1,64,GPU-Cuda,move-block-C-to-global-C
0.243435,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.692517,1,64,GPU-Cuda,perform-allgatherv
0.085618,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012163,1,64,GPU-Cuda,compute-block-C-result
0.000731,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004135,1,64,GPU-Cuda,move-block-C-to-global-C
0.243214,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.693630,1,64,GPU-Cuda,perform-allgatherv
0.085817,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012153,1,64,GPU-Cuda,compute-block-C-result
0.000745,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,1,64,GPU-Cuda,move-block-C-to-global-C
0.243197,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.685018,1,64,GPU-Cuda,perform-allgatherv
0.085481,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012144,1,64,GPU-Cuda,compute-block-C-result
0.000727,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004138,1,64,GPU-Cuda,move-block-C-to-global-C
0.242905,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.687966,1,64,GPU-Cuda,perform-allgatherv
0.085472,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012169,1,64,GPU-Cuda,compute-block-C-result
0.000733,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,1,64,GPU-Cuda,move-block-C-to-global-C
0.243778,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.693766,1,64,GPU-Cuda,perform-allgatherv
0.085280,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012195,1,64,GPU-Cuda,compute-block-C-result
0.000731,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004144,1,64,GPU-Cuda,move-block-C-to-global-C
0.243003,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.691968,1,64,GPU-Cuda,perform-allgatherv
0.085806,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012162,1,64,GPU-Cuda,compute-block-C-result
0.000740,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004142,1,64,GPU-Cuda,move-block-C-to-global-C
0.243067,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.690695,1,64,GPU-Cuda,perform-allgatherv
0.085377,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012259,1,64,GPU-Cuda,compute-block-C-result
0.000728,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004139,1,64,GPU-Cuda,move-block-C-to-global-C
0.243326,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.693490,1,64,GPU-Cuda,perform-allgatherv
0.085663,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012153,1,64,GPU-Cuda,compute-block-C-result
0.000739,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004138,1,64,GPU-Cuda,move-block-C-to-global-C
0.243153,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.692207,1,64,GPU-Cuda,perform-allgatherv
0.085546,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012146,1,64,GPU-Cuda,compute-block-C-result
0.000724,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004149,1,64,GPU-Cuda,move-block-C-to-global-C
0.243051,1,64,GPU-Cuda,compute-col-block-B
0.000007,1,64,GPU-Cuda,get-ready-allgatherv
0.694101,1,64,GPU-Cuda,perform-allgatherv
0.085587,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012146,1,64,GPU-Cuda,compute-block-C-result
0.000734,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004147,1,64,GPU-Cuda,move-block-C-to-global-C
0.243647,1,64,GPU-Cuda,compute-col-block-B
0.000006,1,64,GPU-Cuda,get-ready-allgatherv
0.691888,1,64,GPU-Cuda,perform-allgatherv
0.087634,1,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012147,1,64,GPU-Cuda,compute-block-C-result
0.000726,1,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004145,1,64,GPU-Cuda,move-block-C-to-global-C
6.390196,63,64,GPU-Cuda,init-A-B-C
0.083616,63,64,GPU-Cuda,Copy-A-and-C-to-device
0.251184,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
1.114778,63,64,GPU-Cuda,perform-allgatherv
0.083832,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
1.569551,63,64,GPU-Cuda,compute-block-C-result
0.001184,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004174,63,64,GPU-Cuda,move-block-C-to-global-C
0.254869,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.648623,63,64,GPU-Cuda,perform-allgatherv
0.084565,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012216,63,64,GPU-Cuda,compute-block-C-result
0.000690,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004147,63,64,GPU-Cuda,move-block-C-to-global-C
0.245328,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.685687,63,64,GPU-Cuda,perform-allgatherv
0.084658,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012176,63,64,GPU-Cuda,compute-block-C-result
0.000685,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004155,63,64,GPU-Cuda,move-block-C-to-global-C
0.245066,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.671286,63,64,GPU-Cuda,perform-allgatherv
0.084557,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012166,63,64,GPU-Cuda,compute-block-C-result
0.000702,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,63,64,GPU-Cuda,move-block-C-to-global-C
0.245194,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.675834,63,64,GPU-Cuda,perform-allgatherv
0.084694,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012254,63,64,GPU-Cuda,compute-block-C-result
0.000726,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,63,64,GPU-Cuda,move-block-C-to-global-C
0.245045,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.670947,63,64,GPU-Cuda,perform-allgatherv
0.084515,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012324,63,64,GPU-Cuda,compute-block-C-result
0.000724,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004155,63,64,GPU-Cuda,move-block-C-to-global-C
0.245356,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.673993,63,64,GPU-Cuda,perform-allgatherv
0.084927,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012196,63,64,GPU-Cuda,compute-block-C-result
0.000692,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004165,63,64,GPU-Cuda,move-block-C-to-global-C
0.245346,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.691028,63,64,GPU-Cuda,perform-allgatherv
0.084899,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012319,63,64,GPU-Cuda,compute-block-C-result
0.000683,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,63,64,GPU-Cuda,move-block-C-to-global-C
0.245425,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.679775,63,64,GPU-Cuda,perform-allgatherv
0.084691,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012313,63,64,GPU-Cuda,compute-block-C-result
0.000729,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004161,63,64,GPU-Cuda,move-block-C-to-global-C
0.245591,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.673377,63,64,GPU-Cuda,perform-allgatherv
0.084655,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012286,63,64,GPU-Cuda,compute-block-C-result
0.000726,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004154,63,64,GPU-Cuda,move-block-C-to-global-C
0.245673,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.670962,63,64,GPU-Cuda,perform-allgatherv
0.084637,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012273,63,64,GPU-Cuda,compute-block-C-result
0.000734,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004155,63,64,GPU-Cuda,move-block-C-to-global-C
0.245328,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.673206,63,64,GPU-Cuda,perform-allgatherv
0.084365,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012283,63,64,GPU-Cuda,compute-block-C-result
0.000732,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004161,63,64,GPU-Cuda,move-block-C-to-global-C
0.245729,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.672978,63,64,GPU-Cuda,perform-allgatherv
0.084831,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012217,63,64,GPU-Cuda,compute-block-C-result
0.000712,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004160,63,64,GPU-Cuda,move-block-C-to-global-C
0.245636,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.670536,63,64,GPU-Cuda,perform-allgatherv
0.084183,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012256,63,64,GPU-Cuda,compute-block-C-result
0.000732,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,63,64,GPU-Cuda,move-block-C-to-global-C
0.245585,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.674584,63,64,GPU-Cuda,perform-allgatherv
0.084613,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012159,63,64,GPU-Cuda,compute-block-C-result
0.000689,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004165,63,64,GPU-Cuda,move-block-C-to-global-C
0.245724,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.670413,63,64,GPU-Cuda,perform-allgatherv
0.084318,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012312,63,64,GPU-Cuda,compute-block-C-result
0.000733,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004159,63,64,GPU-Cuda,move-block-C-to-global-C
0.245632,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.672953,63,64,GPU-Cuda,perform-allgatherv
0.084634,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012313,63,64,GPU-Cuda,compute-block-C-result
0.000730,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004164,63,64,GPU-Cuda,move-block-C-to-global-C
0.245817,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.671481,63,64,GPU-Cuda,perform-allgatherv
0.084269,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012254,63,64,GPU-Cuda,compute-block-C-result
0.000737,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004154,63,64,GPU-Cuda,move-block-C-to-global-C
0.245791,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.675455,63,64,GPU-Cuda,perform-allgatherv
0.084537,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012273,63,64,GPU-Cuda,compute-block-C-result
0.000728,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004152,63,64,GPU-Cuda,move-block-C-to-global-C
0.246017,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.672646,63,64,GPU-Cuda,perform-allgatherv
0.084382,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012265,63,64,GPU-Cuda,compute-block-C-result
0.000731,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004152,63,64,GPU-Cuda,move-block-C-to-global-C
0.245693,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.675961,63,64,GPU-Cuda,perform-allgatherv
0.084547,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012245,63,64,GPU-Cuda,compute-block-C-result
0.000730,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004156,63,64,GPU-Cuda,move-block-C-to-global-C
0.245921,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.674418,63,64,GPU-Cuda,perform-allgatherv
0.084495,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012290,63,64,GPU-Cuda,compute-block-C-result
0.000727,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004151,63,64,GPU-Cuda,move-block-C-to-global-C
0.246032,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.676463,63,64,GPU-Cuda,perform-allgatherv
0.084805,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.018487,63,64,GPU-Cuda,compute-block-C-result
0.000699,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004155,63,64,GPU-Cuda,move-block-C-to-global-C
0.245951,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.670527,63,64,GPU-Cuda,perform-allgatherv
0.084435,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012232,63,64,GPU-Cuda,compute-block-C-result
0.000709,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004149,63,64,GPU-Cuda,move-block-C-to-global-C
0.245980,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.677057,63,64,GPU-Cuda,perform-allgatherv
0.084456,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012234,63,64,GPU-Cuda,compute-block-C-result
0.000704,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,63,64,GPU-Cuda,move-block-C-to-global-C
0.246020,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.675436,63,64,GPU-Cuda,perform-allgatherv
0.084179,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012336,63,64,GPU-Cuda,compute-block-C-result
0.000721,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004164,63,64,GPU-Cuda,move-block-C-to-global-C
0.245969,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.678316,63,64,GPU-Cuda,perform-allgatherv
0.084189,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012171,63,64,GPU-Cuda,compute-block-C-result
0.000697,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004156,63,64,GPU-Cuda,move-block-C-to-global-C
0.246111,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.677521,63,64,GPU-Cuda,perform-allgatherv
0.084208,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012254,63,64,GPU-Cuda,compute-block-C-result
0.000727,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004161,63,64,GPU-Cuda,move-block-C-to-global-C
0.246002,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.679614,63,64,GPU-Cuda,perform-allgatherv
0.084211,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012314,63,64,GPU-Cuda,compute-block-C-result
0.000735,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004143,63,64,GPU-Cuda,move-block-C-to-global-C
0.245967,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.678034,63,64,GPU-Cuda,perform-allgatherv
0.084206,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012321,63,64,GPU-Cuda,compute-block-C-result
0.000725,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004156,63,64,GPU-Cuda,move-block-C-to-global-C
0.246025,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.679101,63,64,GPU-Cuda,perform-allgatherv
0.084245,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012214,63,64,GPU-Cuda,compute-block-C-result
0.000711,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004143,63,64,GPU-Cuda,move-block-C-to-global-C
0.246325,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.678712,63,64,GPU-Cuda,perform-allgatherv
0.084250,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012159,63,64,GPU-Cuda,compute-block-C-result
0.000710,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,63,64,GPU-Cuda,move-block-C-to-global-C
0.246068,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.680524,63,64,GPU-Cuda,perform-allgatherv
0.084452,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012253,63,64,GPU-Cuda,compute-block-C-result
0.000722,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004163,63,64,GPU-Cuda,move-block-C-to-global-C
0.246438,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.680128,63,64,GPU-Cuda,perform-allgatherv
0.084233,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012199,63,64,GPU-Cuda,compute-block-C-result
0.000712,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004149,63,64,GPU-Cuda,move-block-C-to-global-C
0.246380,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.680418,63,64,GPU-Cuda,perform-allgatherv
0.084535,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012192,63,64,GPU-Cuda,compute-block-C-result
0.000716,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,63,64,GPU-Cuda,move-block-C-to-global-C
0.246160,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.680366,63,64,GPU-Cuda,perform-allgatherv
0.084254,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012281,63,64,GPU-Cuda,compute-block-C-result
0.000725,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004148,63,64,GPU-Cuda,move-block-C-to-global-C
0.246495,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.681953,63,64,GPU-Cuda,perform-allgatherv
0.084485,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012267,63,64,GPU-Cuda,compute-block-C-result
0.000720,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004174,63,64,GPU-Cuda,move-block-C-to-global-C
0.246491,63,64,GPU-Cuda,compute-col-block-B
0.000006,63,64,GPU-Cuda,get-ready-allgatherv
0.680095,63,64,GPU-Cuda,perform-allgatherv
0.084097,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012189,63,64,GPU-Cuda,compute-block-C-result
0.000712,63,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004156,63,64,GPU-Cuda,move-block-C-to-global-C
0.246396,63,64,GPU-Cuda,compute-col-block-B
0.000007,63,64,GPU-Cuda,get-ready-allgatherv
0.683466,63,64,GPU-Cuda,perform-allgatherv
0.084238,63,64,GPU-Cuda,copy-column-B-cpu-to-gpu
